,Entity,Code,Year,Solar (% electricity),Wind (% electricity),Solar (TWh – sub method),Wind (TWh – sub method)
0,Africa,,2000,0.0,0.055,0.033,0.488
1,Africa,,2001,0.0,0.105,0.041,1.147
2,Africa,,2002,0.004,0.093,0.049,1.216
3,Africa,,2003,0.004,0.126,0.058,1.459
4,Africa,,2004,0.004,0.151,0.07,2.08
5,Africa,,2005,0.004,0.155,0.083,2.099
6,Africa,,2006,0.005,0.156,0.104,2.279
7,Africa,,2007,0.007,0.202,0.137,2.699
8,Africa,,2008,0.008,0.218,0.193,3.463
9,Africa,,2009,0.012,0.285,0.252,4.169
10,Africa,,2010,0.064,0.37,0.554,5.957
11,Africa,,2011,0.077,0.375,1.559,6.185
12,Africa,,2012,0.096,0.351,2.561,6.48
13,Africa,,2013,0.107,0.513,2.02,9.2
14,Africa,,2014,0.259,0.778,4.931,12.877
15,Africa,,2015,0.393,1.159,9.087,22.542
16,Africa,,2016,0.563,1.4,12.876,28.106
17,Africa,,2017,0.72,1.484,17.256,31.144
18,Africa,,2018,0.904,1.989,20.617,36.711
19,Africa,,2019,0.971,2.157,27.008,46.696
20,Africa,,2020,1.051,2.145,30.612,53.758
21,Algeria,DZA,1985,0.0,0.0,0.0,0.0
22,Algeria,DZA,1986,0.0,0.0,0.0,0.0
23,Algeria,DZA,1987,0.0,0.0,0.0,0.0
24,Algeria,DZA,1988,0.0,0.0,0.0,0.0
25,Algeria,DZA,1989,0.0,0.0,0.0,0.0
26,Algeria,DZA,1990,0.0,0.0,0.0,0.0
27,Algeria,DZA,1991,0.0,0.0,0.0,0.0
28,Algeria,DZA,1992,0.0,0.0,0.0,0.0
29,Algeria,DZA,1993,0.0,0.0,0.0,0.0
30,Algeria,DZA,1994,0.0,0.0,0.0,0.0
31,Algeria,DZA,1995,0.0,0.0,0.0,0.0
32,Algeria,DZA,1996,0.0,0.0,0.0,0.0
33,Algeria,DZA,1997,0.0,0.0,0.0,0.0
34,Algeria,DZA,1998,0.0,0.0,0.0,0.0
35,Algeria,DZA,1999,0.0,0.0,0.0,0.0
36,Algeria,DZA,2000,0.0,0.0,0.0,0.0
37,Algeria,DZA,2001,0.0,0.0,0.0,0.0
38,Algeria,DZA,2002,0.0,0.0,0.0,0.0
39,Algeria,DZA,2003,0.0,0.0,0.0,0.0
40,Algeria,DZA,2004,0.0,0.0,0.0,0.0
41,Algeria,DZA,2005,0.0,0.0,0.0,0.0
42,Algeria,DZA,2006,0.0,0.0,0.0,0.0
43,Algeria,DZA,2007,0.0,0.0,0.0,0.0
44,Algeria,DZA,2008,0.0,0.0,0.0,0.0
45,Algeria,DZA,2009,0.0,0.0,0.0,0.0
46,Algeria,DZA,2010,0.0,0.0,0.024,0.0
47,Algeria,DZA,2011,0.0,0.0,0.047,0.0
48,Algeria,DZA,2012,0.0,0.0,0.069,0.0
49,Algeria,DZA,2013,0.0,0.0,0.073,0.0
50,Algeria,DZA,2014,0.0,0.0,0.153,0.003
51,Algeria,DZA,2015,0.093,0.031,0.147,0.048
52,Algeria,DZA,2016,0.135,0.045,0.616,0.048
53,Algeria,DZA,2017,0.797,0.014,1.26,0.048
54,Algeria,DZA,2018,0.901,0.014,1.499,0.025
55,Algeria,DZA,2019,0.887,0.013,1.523,0.025
56,Algeria,DZA,2020,0.887,0.013,1.48,0.02
57,Argentina,ARG,1985,0.0,0.0,0.0,0.0
58,Argentina,ARG,1986,0.0,0.0,0.0,0.0
59,Argentina,ARG,1987,0.0,0.0,0.0,0.0
60,Argentina,ARG,1988,0.0,0.0,0.0,0.0
61,Argentina,ARG,1989,0.0,0.0,0.0,0.0
62,Argentina,ARG,1990,0.0,0.0,0.0,0.0
63,Argentina,ARG,1991,0.0,0.0,0.0,0.0
64,Argentina,ARG,1992,0.0,0.0,0.0,0.0
65,Argentina,ARG,1993,0.0,0.0,0.0,0.0
66,Argentina,ARG,1994,0.0,0.0,0.0,0.0
67,Argentina,ARG,1995,0.0,0.0,0.0,0.0
68,Argentina,ARG,1996,0.0,0.014,0.0,0.027
69,Argentina,ARG,1997,0.0,0.02,0.0,0.041
70,Argentina,ARG,1998,0.0,0.044,0.0,0.09
71,Argentina,ARG,1999,0.0,0.043,0.0,0.097
72,Argentina,ARG,2000,0.0,0.047,0.0,0.097
73,Argentina,ARG,2001,0.0,0.058,0.0,0.136
74,Argentina,ARG,2002,0.0,0.086,0.0,0.201
75,Argentina,ARG,2003,0.0,0.091,0.0,0.212
76,Argentina,ARG,2004,0.0,0.073,0.0,0.196
77,Argentina,ARG,2005,0.0,0.079,0.0,0.193
78,Argentina,ARG,2006,0.0,0.063,0.0,0.186
79,Argentina,ARG,2007,0.0,0.054,0.0,0.164
80,Argentina,ARG,2008,0.0,0.035,0.0,0.111
81,Argentina,ARG,2009,0.0,0.034,0.0,0.097
82,Argentina,ARG,2010,0.0,0.025,0.0,0.066
83,Argentina,ARG,2011,0.0,0.049,0.004,0.069
84,Argentina,ARG,2012,0.008,0.637,0.021,0.953
85,Argentina,ARG,2013,0.008,0.763,0.039,1.161
86,Argentina,ARG,2014,0.015,0.471,0.041,1.577
87,Argentina,ARG,2015,0.007,0.428,0.037,1.501
88,Argentina,ARG,2016,0.007,0.395,0.036,1.376
89,Argentina,ARG,2017,0.014,0.441,0.041,1.529
90,Argentina,ARG,2018,0.079,1.011,0.269,3.511
91,Argentina,ARG,2019,0.604,3.775,1.98,12.371
92,Argentina,ARG,2020,0.979,6.822,3.317,23.364
93,Asia Pacific,,1985,0.0,0.0,0.0,0.0
94,Asia Pacific,,1986,0.0,0.0,0.0,0.0
95,Asia Pacific,,1987,0.0,0.0,0.0,0.0
96,Asia Pacific,,1988,0.0,0.0,0.0,0.0
97,Asia Pacific,,1989,0.0,0.0,0.0,0.0
98,Asia Pacific,,1990,0.0,0.001,0.011,0.09
99,Asia Pacific,,1991,0.0,0.005,0.026,0.339
100,Asia Pacific,,1992,0.001,0.008,0.077,0.612
101,Asia Pacific,,1993,0.001,0.011,0.12,0.866
102,Asia Pacific,,1994,0.002,0.018,0.148,1.621
103,Asia Pacific,,1995,0.002,0.033,0.196,3.116
104,Asia Pacific,,1996,0.003,0.028,0.273,2.753
105,Asia Pacific,,1997,0.004,0.032,0.408,3.372
106,Asia Pacific,,1998,0.005,0.039,0.564,4.138
107,Asia Pacific,,1999,0.007,0.051,0.795,5.703
108,Asia Pacific,,2000,0.01,0.06,1.19,7.122
109,Asia Pacific,,2001,0.014,0.079,1.679,9.707
110,Asia Pacific,,2002,0.017,0.085,2.273,11.151
111,Asia Pacific,,2003,0.022,0.105,3.042,14.55
112,Asia Pacific,,2004,0.026,0.165,3.962,24.868
113,Asia Pacific,,2005,0.031,0.201,4.983,32.33
114,Asia Pacific,,2006,0.035,0.288,6.124,49.636
115,Asia Pacific,,2007,0.039,0.351,7.3,65.352
116,Asia Pacific,,2008,0.046,0.494,8.79,95.242
117,Asia Pacific,,2009,0.058,0.728,11.497,143.891
118,Asia Pacific,,2010,0.082,0.987,17.566,212.459
119,Asia Pacific,,2011,0.137,1.279,31.494,294.264
120,Asia Pacific,,2012,0.189,1.592,45.148,380.5
121,Asia Pacific,,2013,0.329,1.921,82.749,482.534
122,Asia Pacific,,2014,0.608,2.074,159.877,545.305
123,Asia Pacific,,2015,0.914,2.33,241.203,614.885
124,Asia Pacific,,2016,1.293,2.843,355.921,782.623
125,Asia Pacific,,2017,1.9,3.346,549.514,967.745
126,Asia Pacific,,2018,2.505,3.744,768.257,1148.127
127,Asia Pacific,,2019,3.077,3.998,970.774,1261.307
128,Asia Pacific,,2020,3.64,4.432,1160.283,1412.763
129,Australia,AUS,1985,0.0,0.0,0.0,0.0
130,Australia,AUS,1986,0.0,0.0,0.0,0.0
131,Australia,AUS,1987,0.0,0.0,0.0,0.0
132,Australia,AUS,1988,0.0,0.0,0.0,0.0
133,Australia,AUS,1989,0.0,0.0,0.0,0.0
134,Australia,AUS,1990,0.0,0.0,0.0,0.0
135,Australia,AUS,1991,0.003,0.0,0.015,0.0
136,Australia,AUS,1992,0.007,0.0,0.034,0.0
137,Australia,AUS,1993,0.009,0.001,0.041,0.006
138,Australia,AUS,1994,0.01,0.003,0.048,0.015
139,Australia,AUS,1995,0.012,0.004,0.059,0.019
140,Australia,AUS,1996,0.014,0.004,0.071,0.019
141,Australia,AUS,1997,0.016,0.004,0.085,0.021
142,Australia,AUS,1998,0.018,0.009,0.099,0.05
143,Australia,AUS,1999,0.02,0.021,0.113,0.119
144,Australia,AUS,2000,0.02,0.03,0.13,0.372
145,Australia,AUS,2001,0.019,0.099,0.149,0.792
146,Australia,AUS,2002,0.023,0.168,0.16,1.463
147,Australia,AUS,2003,0.028,0.328,0.172,1.918
148,Australia,AUS,2004,0.031,0.314,0.197,2.152
149,Australia,AUS,2005,0.037,0.408,0.226,3.494
150,Australia,AUS,2006,0.041,0.778,0.261,5.779
151,Australia,AUS,2007,0.048,1.137,0.302,7.576
152,Australia,AUS,2008,0.057,1.346,0.367,9.129
153,Australia,AUS,2009,0.068,1.623,0.761,11.642
154,Australia,AUS,2010,0.163,2.115,2.549,12.998
155,Australia,AUS,2011,0.579,2.537,5.298,16.668
156,Australia,AUS,2012,0.982,2.936,6.213,19.898
157,Australia,AUS,2013,1.473,3.37,9.85,23.705
158,Australia,AUS,2014,1.709,4.367,12.602,24.882
159,Australia,AUS,2015,2.107,4.815,15.673,29.935
160,Australia,AUS,2016,2.554,5.018,18.71,32.792
161,Australia,AUS,2017,3.298,5.149,22.294,33.027
162,Australia,AUS,2018,4.007,6.117,30.651,40.417
163,Australia,AUS,2019,5.934,7.077,45.307,48.216
164,Australia,AUS,2020,8.639,8.38,58.823,55.774
165,Austria,AUT,1985,0.0,0.0,0.0,0.0
166,Austria,AUT,1986,0.0,0.0,0.0,0.0
167,Austria,AUT,1987,0.0,0.0,0.0,0.0
168,Austria,AUT,1988,0.0,0.0,0.0,0.0
169,Austria,AUT,1989,0.0,0.0,0.0,0.0
170,Austria,AUT,1990,0.0,0.0,0.0,0.0
171,Austria,AUT,1991,0.0,0.0,0.0,0.0
172,Austria,AUT,1992,0.0,0.0,0.0,0.0
173,Austria,AUT,1993,0.0,0.0,0.003,0.0
174,Austria,AUT,1994,0.0,0.0,0.003,0.0
175,Austria,AUT,1995,0.0,0.0,0.003,0.003
176,Austria,AUT,1996,0.0,0.0,0.003,0.014
177,Austria,AUT,1997,0.0,0.036,0.006,0.056
178,Austria,AUT,1998,0.0,0.089,0.006,0.125
179,Austria,AUT,1999,0.0,0.083,0.006,0.142
180,Austria,AUT,2000,0.0,0.117,0.008,0.186
181,Austria,AUT,2001,0.016,0.164,0.014,0.475
182,Austria,AUT,2002,0.016,0.231,0.025,0.557
183,Austria,AUT,2003,0.017,0.637,0.041,0.997
184,Austria,AUT,2004,0.032,1.502,0.049,2.501
185,Austria,AUT,2005,0.031,2.062,0.057,3.581
186,Austria,AUT,2006,0.032,2.81,0.06,4.685
187,Austria,AUT,2007,0.032,3.243,0.064,5.411
188,Austria,AUT,2008,0.047,3.116,0.08,5.309
189,Austria,AUT,2009,0.075,2.941,0.128,5.126
190,Austria,AUT,2010,0.133,3.033,0.232,5.381
191,Austria,AUT,2011,0.273,3.116,0.451,5.018
192,Austria,AUT,2012,0.495,3.581,0.869,6.342
193,Austria,AUT,2013,0.975,4.877,1.603,8.073
194,Austria,AUT,2014,1.282,6.248,1.998,9.787
195,Austria,AUT,2015,1.52,7.825,2.371,12.245
196,Austria,AUT,2016,1.686,8.015,2.756,13.165
197,Austria,AUT,2017,1.884,9.745,3.172,16.429
198,Austria,AUT,2018,2.245,9.271,3.617,14.988
199,Austria,AUT,2019,2.399,10.514,4.215,18.516
200,Austria,AUT,2020,2.948,9.814,3.924,16.762
201,Azerbaijan,AZE,1985,0.0,0.0,0.0,0.0
202,Azerbaijan,AZE,1986,0.0,0.0,0.0,0.0
203,Azerbaijan,AZE,1987,0.0,0.0,0.0,0.0
204,Azerbaijan,AZE,1988,0.0,0.0,0.0,0.0
205,Azerbaijan,AZE,1989,0.0,0.0,0.0,0.0
206,Azerbaijan,AZE,1990,0.0,0.0,0.0,0.0
207,Azerbaijan,AZE,1991,0.0,0.0,0.0,0.0
208,Azerbaijan,AZE,1992,0.0,0.0,0.0,0.0
209,Azerbaijan,AZE,1993,0.0,0.0,0.0,0.0
210,Azerbaijan,AZE,1994,0.0,0.0,0.0,0.0
211,Azerbaijan,AZE,1995,0.0,0.0,0.0,0.0
212,Azerbaijan,AZE,1996,0.0,0.0,0.0,0.0
213,Azerbaijan,AZE,1997,0.0,0.0,0.0,0.0
214,Azerbaijan,AZE,1998,0.0,0.0,0.0,0.0
215,Azerbaijan,AZE,1999,0.0,0.0,0.0,0.0
216,Azerbaijan,AZE,2000,0.0,0.0,0.0,0.0
217,Azerbaijan,AZE,2001,0.0,0.0,0.0,0.0
218,Azerbaijan,AZE,2002,0.0,0.0,0.0,0.0
219,Azerbaijan,AZE,2003,0.0,0.0,0.0,0.0
220,Azerbaijan,AZE,2004,0.0,0.0,0.0,0.0
221,Azerbaijan,AZE,2005,0.0,0.0,0.0,0.0
222,Azerbaijan,AZE,2006,0.0,0.0,0.0,0.0
223,Azerbaijan,AZE,2007,0.0,0.0,0.0,0.0
224,Azerbaijan,AZE,2008,0.0,0.0,0.0,0.0
225,Azerbaijan,AZE,2009,0.0,0.0,0.0,0.006
226,Azerbaijan,AZE,2010,0.0,0.0,0.0,0.001
227,Azerbaijan,AZE,2011,0.0,0.0,0.0,0.0
228,Azerbaijan,AZE,2012,0.0,0.0,0.0,0.0
229,Azerbaijan,AZE,2013,0.0,0.0,0.002,0.002
230,Azerbaijan,AZE,2014,0.0,0.0,0.007,0.006
231,Azerbaijan,AZE,2015,0.0,0.0,0.012,0.012
232,Azerbaijan,AZE,2016,0.17,0.085,0.089,0.057
233,Azerbaijan,AZE,2017,0.174,0.087,0.093,0.055
234,Azerbaijan,AZE,2018,0.168,0.336,0.098,0.206
235,Azerbaijan,AZE,2019,0.163,0.407,0.109,0.261
236,Azerbaijan,AZE,2020,0.191,0.382,0.116,0.235
237,Bangladesh,BGD,1985,0.0,0.0,0.0,0.0
238,Bangladesh,BGD,1986,0.0,0.0,0.0,0.0
239,Bangladesh,BGD,1987,0.0,0.0,0.0,0.0
240,Bangladesh,BGD,1988,0.0,0.0,0.0,0.0
241,Bangladesh,BGD,1989,0.0,0.0,0.0,0.0
242,Bangladesh,BGD,1990,0.0,0.0,0.0,0.0
243,Bangladesh,BGD,1991,0.0,0.0,0.0,0.0
244,Bangladesh,BGD,1992,0.0,0.0,0.0,0.0
245,Bangladesh,BGD,1993,0.0,0.0,0.0,0.0
246,Bangladesh,BGD,1994,0.0,0.0,0.0,0.0
247,Bangladesh,BGD,1995,0.0,0.0,0.0,0.0
248,Bangladesh,BGD,1996,0.0,0.0,0.0,0.0
249,Bangladesh,BGD,1997,0.0,0.0,0.0,0.0
250,Bangladesh,BGD,1998,0.0,0.0,0.0,0.0
251,Bangladesh,BGD,1999,0.0,0.0,0.0,0.0
252,Bangladesh,BGD,2000,0.0,0.0,0.0,0.0
253,Bangladesh,BGD,2001,0.0,0.0,0.0,0.0
254,Bangladesh,BGD,2002,0.0,0.0,0.0,0.0
255,Bangladesh,BGD,2003,0.0,0.0,0.002,0.0
256,Bangladesh,BGD,2004,0.0,0.0,0.005,0.0
257,Bangladesh,BGD,2005,0.0,0.0,0.009,0.0
258,Bangladesh,BGD,2006,0.034,0.0,0.014,0.004
259,Bangladesh,BGD,2007,0.068,0.0,0.024,0.004
260,Bangladesh,BGD,2008,0.062,0.0,0.04,0.008
261,Bangladesh,BGD,2009,0.086,0.0,0.066,0.013
262,Bangladesh,BGD,2010,0.182,0.0,0.116,0.013
263,Bangladesh,BGD,2011,0.144,0.0,0.151,0.013
264,Bangladesh,BGD,2012,0.0,0.0,0.234,0.013
265,Bangladesh,BGD,2013,0.28,0.0,0.332,0.013
266,Bangladesh,BGD,2014,0.323,0.0,0.425,0.013
267,Bangladesh,BGD,2015,0.378,0.018,0.502,0.013
268,Bangladesh,BGD,2016,0.355,0.015,0.553,0.013
269,Bangladesh,BGD,2017,0.392,0.015,0.633,0.013
270,Bangladesh,BGD,2018,0.392,0.014,0.684,0.013
271,Bangladesh,BGD,2019,0.465,0.013,0.865,0.013
272,Bangladesh,BGD,2020,0.524,0.012,1.018,0.013
273,Belarus,BLR,1985,0.0,0.0,0.0,0.0
274,Belarus,BLR,1986,0.0,0.0,0.0,0.0
275,Belarus,BLR,1987,0.0,0.0,0.0,0.0
276,Belarus,BLR,1988,0.0,0.0,0.0,0.0
277,Belarus,BLR,1989,0.0,0.0,0.0,0.0
278,Belarus,BLR,1990,0.0,0.0,0.0,0.0
279,Belarus,BLR,1991,0.0,0.0,0.0,0.0
280,Belarus,BLR,1992,0.0,0.0,0.0,0.0
281,Belarus,BLR,1993,0.0,0.0,0.0,0.0
282,Belarus,BLR,1994,0.0,0.0,0.0,0.0
283,Belarus,BLR,1995,0.0,0.0,0.0,0.0
284,Belarus,BLR,1996,0.0,0.0,0.0,0.0
285,Belarus,BLR,1997,0.0,0.0,0.0,0.0
286,Belarus,BLR,1998,0.0,0.0,0.0,0.0
287,Belarus,BLR,1999,0.0,0.0,0.0,0.0
288,Belarus,BLR,2000,0.0,0.0,0.0,0.0
289,Belarus,BLR,2001,0.0,0.0,0.0,0.0
290,Belarus,BLR,2002,0.0,0.0,0.0,0.0
291,Belarus,BLR,2003,0.0,0.0,0.0,0.0
292,Belarus,BLR,2004,0.0,0.0,0.0,0.003
293,Belarus,BLR,2005,0.0,0.0,0.0,0.003
294,Belarus,BLR,2006,0.0,0.0,0.0,0.003
295,Belarus,BLR,2007,0.0,0.0,0.0,0.003
296,Belarus,BLR,2008,0.0,0.0,0.0,0.003
297,Belarus,BLR,2009,0.0,0.0,0.0,0.003
298,Belarus,BLR,2010,0.0,0.0,0.0,0.003
299,Belarus,BLR,2011,0.0,0.0,0.0,0.01
300,Belarus,BLR,2012,0.0,0.035,0.0,0.015
301,Belarus,BLR,2013,0.0,0.034,0.001,0.02
302,Belarus,BLR,2014,0.0,0.031,0.005,0.023
303,Belarus,BLR,2015,0.031,0.094,0.023,0.099
304,Belarus,BLR,2016,0.095,0.253,0.065,0.184
305,Belarus,BLR,2017,0.277,0.308,0.223,0.243
306,Belarus,BLR,2018,0.49,0.272,0.293,0.246
307,Belarus,BLR,2019,0.477,0.477,0.443,0.411
308,Belarus,BLR,2020,0.472,0.527,0.448,0.454
309,Belgium,BEL,1985,0.0,0.0,0.0,0.0
310,Belgium,BEL,1986,0.0,0.0,0.0,0.0
311,Belgium,BEL,1987,0.0,0.009,0.0,0.017
312,Belgium,BEL,1988,0.0,0.012,0.0,0.022
313,Belgium,BEL,1989,0.0,0.01,0.0,0.019
314,Belgium,BEL,1990,0.0,0.014,0.0,0.019
315,Belgium,BEL,1991,0.0,0.014,0.0,0.022
316,Belgium,BEL,1992,0.0,0.014,0.0,0.025
317,Belgium,BEL,1993,0.0,0.014,0.0,0.022
318,Belgium,BEL,1994,0.0,0.014,0.0,0.025
319,Belgium,BEL,1995,0.0,0.014,0.0,0.025
320,Belgium,BEL,1996,0.0,0.013,0.0,0.022
321,Belgium,BEL,1997,0.0,0.013,0.0,0.022
322,Belgium,BEL,1998,0.0,0.012,0.0,0.031
323,Belgium,BEL,1999,0.0,0.012,0.0,0.036
324,Belgium,BEL,2000,0.0,0.024,0.0,0.044
325,Belgium,BEL,2001,0.0,0.051,0.0,0.102
326,Belgium,BEL,2002,0.0,0.074,0.0,0.156
327,Belgium,BEL,2003,0.0,0.108,0.0,0.24
328,Belgium,BEL,2004,0.0,0.169,0.003,0.384
329,Belgium,BEL,2005,0.0,0.273,0.003,0.611
330,Belgium,BEL,2006,0.0,0.445,0.005,0.978
331,Belgium,BEL,2007,0.012,0.566,0.016,1.304
332,Belgium,BEL,2008,0.048,0.773,0.111,1.682
333,Belgium,BEL,2009,0.19,1.115,0.435,2.613
334,Belgium,BEL,2010,0.603,1.389,1.46,3.369
335,Belgium,BEL,2011,1.314,2.594,3.029,5.991
336,Belgium,BEL,2012,2.641,3.378,5.533,7.086
337,Belgium,BEL,2013,3.231,4.479,6.769,9.383
338,Belgium,BEL,2014,4.074,6.513,7.345,11.746
339,Belgium,BEL,2015,4.492,8.177,7.732,14.101
340,Belgium,BEL,2016,3.692,6.455,7.784,13.675
341,Belgium,BEL,2017,3.897,7.677,8.269,16.284
342,Belgium,BEL,2018,5.305,10.297,9.7,18.553
343,Belgium,BEL,2019,4.605,10.563,10.516,24.083
344,Belgium,BEL,2020,5.817,14.526,12.675,32.149
345,Brazil,BRA,1985,0.0,0.0,0.0,0.0
346,Brazil,BRA,1986,0.0,0.0,0.0,0.0
347,Brazil,BRA,1987,0.0,0.0,0.0,0.0
348,Brazil,BRA,1988,0.0,0.0,0.0,0.0
349,Brazil,BRA,1989,0.0,0.0,0.0,0.0
350,Brazil,BRA,1990,0.0,0.0,0.0,0.0
351,Brazil,BRA,1991,0.0,0.0,0.0,0.0
352,Brazil,BRA,1992,0.0,0.0,0.0,0.0
353,Brazil,BRA,1993,0.0,0.0,0.0,0.0
354,Brazil,BRA,1994,0.0,0.0,0.0,0.0
355,Brazil,BRA,1995,0.0,0.0,0.0,0.0
356,Brazil,BRA,1996,0.0,0.001,0.0,0.006
357,Brazil,BRA,1997,0.0,0.001,0.0,0.011
358,Brazil,BRA,1998,0.0,0.002,0.0,0.014
359,Brazil,BRA,1999,0.0,0.001,0.0,0.006
360,Brazil,BRA,2000,0.0,0.0,0.0,0.003
361,Brazil,BRA,2001,0.0,0.012,0.0,0.096
362,Brazil,BRA,2002,0.0,0.018,0.0,0.167
363,Brazil,BRA,2003,0.0,0.017,0.0,0.166
364,Brazil,BRA,2004,0.0,0.016,0.0,0.165
365,Brazil,BRA,2005,0.0,0.023,0.0,0.25
366,Brazil,BRA,2006,0.0,0.058,0.0,0.633
367,Brazil,BRA,2007,0.0,0.146,0.0,1.761
368,Brazil,BRA,2008,0.0,0.185,0.0,3.123
369,Brazil,BRA,2009,0.0,0.27,0.0,3.248
370,Brazil,BRA,2010,0.0,0.43,0.0,5.675
371,Brazil,BRA,2011,0.0,0.516,0.0,7.009
372,Brazil,BRA,2012,0.002,0.93,0.003,13.008
373,Brazil,BRA,2013,0.0,1.176,0.012,16.836
374,Brazil,BRA,2014,0.003,2.113,0.041,31.074
375,Brazil,BRA,2015,0.011,3.803,0.149,54.708
376,Brazil,BRA,2016,0.016,5.896,0.214,84.218
377,Brazil,BRA,2017,0.144,7.337,2.08,105.933
378,Brazil,BRA,2018,0.585,8.2,8.603,120.479
379,Brazil,BRA,2019,1.084,9.111,16.478,138.633
380,Brazil,BRA,2020,1.728,9.172,19.635,140.66
381,Bulgaria,BGR,1985,0.0,0.0,0.0,0.0
382,Bulgaria,BGR,1986,0.0,0.0,0.0,0.0
383,Bulgaria,BGR,1987,0.0,0.0,0.0,0.0
384,Bulgaria,BGR,1988,0.0,0.0,0.0,0.0
385,Bulgaria,BGR,1989,0.0,0.0,0.0,0.0
386,Bulgaria,BGR,1990,0.0,0.0,0.0,0.0
387,Bulgaria,BGR,1991,0.0,0.0,0.0,0.0
388,Bulgaria,BGR,1992,0.0,0.0,0.0,0.0
389,Bulgaria,BGR,1993,0.0,0.0,0.0,0.0
390,Bulgaria,BGR,1994,0.0,0.0,0.0,0.0
391,Bulgaria,BGR,1995,0.0,0.0,0.0,0.0
392,Bulgaria,BGR,1996,0.0,0.0,0.0,0.0
393,Bulgaria,BGR,1997,0.0,0.0,0.0,0.0
394,Bulgaria,BGR,1998,0.0,0.0,0.0,0.0
395,Bulgaria,BGR,1999,0.0,0.0,0.0,0.0
396,Bulgaria,BGR,2000,0.0,0.0,0.0,0.0
397,Bulgaria,BGR,2001,0.0,0.0,0.0,0.0
398,Bulgaria,BGR,2002,0.0,0.0,0.0,0.0
399,Bulgaria,BGR,2003,0.0,0.0,0.0,0.0
400,Bulgaria,BGR,2004,0.0,0.0,0.0,0.003
401,Bulgaria,BGR,2005,0.0,0.0,0.0,0.013
402,Bulgaria,BGR,2006,0.0,0.044,0.0,0.053
403,Bulgaria,BGR,2007,0.0,0.117,0.0,0.125
404,Bulgaria,BGR,2008,0.0,0.269,0.0,0.322
405,Bulgaria,BGR,2009,0.0,0.567,0.008,0.622
406,Bulgaria,BGR,2010,0.022,1.479,0.039,1.776
407,Bulgaria,BGR,2011,0.2,1.722,0.262,2.231
408,Bulgaria,BGR,2012,1.742,2.623,2.097,3.145
409,Bulgaria,BGR,2013,3.162,3.185,3.484,3.518
410,Bulgaria,BGR,2014,2.665,2.835,3.186,3.387
411,Bulgaria,BGR,2015,2.834,2.977,3.499,3.673
412,Bulgaria,BGR,2016,3.119,3.187,3.486,3.584
413,Bulgaria,BGR,2017,3.116,3.339,3.507,3.76
414,Bulgaria,BGR,2018,2.879,2.836,3.337,3.276
415,Bulgaria,BGR,2019,3.286,3.012,3.572,3.261
416,Bulgaria,BGR,2020,3.679,3.679,3.694,3.645
417,CIS,,1985,0.0,0.0,0.0,0.0
418,CIS,,1986,0.0,0.0,0.0,0.0
419,CIS,,1987,0.0,0.0,0.0,0.0
420,CIS,,1988,0.0,0.0,0.0,0.0
421,CIS,,1989,0.0,0.0,0.0,0.0
422,CIS,,1990,0.0,0.0,0.0,0.0
423,CIS,,1991,0.0,0.0,0.0,0.0
424,CIS,,1992,0.0,0.0,0.0,0.0
425,CIS,,1993,0.0,0.0,0.0,0.0
426,CIS,,1994,0.0,0.0,0.0,0.0
427,CIS,,1995,0.0,0.0,0.0,0.0
428,CIS,,1996,0.0,0.0,0.0,0.0
429,CIS,,1997,0.0,0.0,0.0,0.0
430,CIS,,1998,0.0,0.0,0.0,0.0
431,CIS,,1999,0.0,0.0,0.0,0.0
432,CIS,,2000,0.0,0.0,0.0,0.005
433,CIS,,2001,0.0,0.0,0.0,0.009
434,CIS,,2002,0.0,0.001,0.0,0.017
435,CIS,,2003,0.0,0.001,0.0,0.023
436,CIS,,2004,0.0,0.001,0.0,0.022
437,CIS,,2005,0.0,0.001,0.0,0.021
438,CIS,,2006,0.0,0.001,0.0,0.024
439,CIS,,2007,0.0,0.001,0.0,0.028
440,CIS,,2008,0.0,0.001,0.0,0.021
441,CIS,,2009,0.0,0.001,0.0,0.029
442,CIS,,2010,0.0,0.001,0.001,0.026
443,CIS,,2011,0.0,0.001,0.005,0.032
444,CIS,,2012,0.0,0.001,0.016,0.047
445,CIS,,2013,0.001,0.002,0.048,0.054
446,CIS,,2014,0.013,0.009,0.451,0.32
447,CIS,,2015,0.031,0.025,1.04,0.832
448,CIS,,2016,0.046,0.038,1.6,1.318
449,CIS,,2017,0.056,0.044,1.952,1.517
450,CIS,,2018,0.067,0.059,2.368,2.061
451,CIS,,2019,0.119,0.094,4.193,3.317
452,CIS,,2020,0.34,0.186,11.73,6.411
453,Canada,CAN,1985,0.0,0.0,0.0,0.003
454,Canada,CAN,1986,0.0,0.0,0.0,0.003
455,Canada,CAN,1987,0.0,0.0,0.0,0.003
456,Canada,CAN,1988,0.0,0.0,0.0,0.003
457,Canada,CAN,1989,0.0,0.0,0.0,0.003
458,Canada,CAN,1990,0.0,0.0,0.0,0.005
459,Canada,CAN,1991,0.0,0.0,0.0,0.005
460,Canada,CAN,1992,0.0,0.011,0.006,0.164
461,Canada,CAN,1993,0.0,0.011,0.006,0.164
462,Canada,CAN,1994,0.0,0.011,0.006,0.164
463,Canada,CAN,1995,0.001,0.011,0.011,0.164
464,Canada,CAN,1996,0.001,0.011,0.016,0.172
465,Canada,CAN,1997,0.001,0.011,0.019,0.172
